Language	Filename	Relationships	Speaker_ID	Text	Gloss	Translation	Word_Order	Position_LexVerb	Wordform_A	Wordform_P	Gloss_A	Gloss_P	Case_A	Case_P	Person_A	Person_P	Semantics_A	Semantics_P	Structure_A	Structure_P	Length_A_Syl	Length_P_Syl	Length_A_Words	Length_P_Words	DiscourseStatus_A	DiscourseStatus_P	SituationStatus_A	SituationStatus_P	Verb_Lemma	Semantics_Verb	Tense_Aspect	Utterance_Type	Clause	Formal_Ambiguity	Ditransitive	Idiomatic	FirstArg_Role	FirstArg_Discourse	FirstArg_Situation	Exclude
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00412	was die da wollen	what.ACC they.NOM.PL there want	for how much they ask	PAV	Final	die	was	they.NOM/ACC	what.ACC/NOM	Ambiguous	Ambiguous	3	3	human	inanimate	Determiner	Pronoun	1	1	1	1	Inferable_close	Mentioned_close	Absent_familiar	Absent_familiar	wollen	noncausal	Present	declarative	subordinate	Unambiguous	No	No	P	More_Accessible	Same_Accessibility	QW_RP
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00414	was er haben wollte	what.ACC he.NOM.SG have want-SG	what he wanted to have	PAV1V2	Final	er	was	he.NOM.SG	what.ACC/NOM	A_only	Ambiguous	3	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_close	Inferable_close	Absent_familiar	Absent_familiar	haben	noncausal	Past	declarative	subordinate	Unambiguous	No	No	P	Less_Accessible	Same_Accessibility	QW_RP
German	FOLK_E_00026	Colleagues	FOLK_S_00049	was ich mal kurz überfliegen kann	that.ACC I.NOM.SG once brief skim can.SG	that I can briefly skim	PAV1V2	Final	ich	was	I.NOM.SG	that.ACC/NOM	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_far	Mentioned_close	Present_salient	Inferable_nonsalient	überfliegen	noncausal	Present	declarative	subordinate	Unambiguous	No	Yes	P	More_Accessible	Less_Accessible	QW_RP
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00413	wieviel Miete die zahlen mussten	how.much rent.ACC they.NOM.PL pay-PL must	how much rent they had to pay	PAV1V2	Final	die	wieviel Miete	they.NOM/ACC	how.much rent.ACC/NOM	Ambiguous	Ambiguous	3	3	human	inanimate	Determiner	NP	1	4	1	2	Mentioned_far	New_familiar	Absent_unfamiliar	Absent_familiar	zahlen	noncausal	Past	declarative	subordinate	Unambiguous	No	No	P	Less_Accessible	More_Accessible	No
German	FR_E_00025	StudyColleagues	FR_S_00101	aber das kann man erst im Laufe der Jahre sehen	but that.ACC.SG can.SG one.NOM only in.the.DAT.SG process.DAT the.GEN.PL year-GEN.PL see	but that remains to be seen over time	PV1AV2	Final	man	das	one.NOM	that.ACC/NOM.SG	A_only	Ambiguous	3	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Non-referential	Mentioned_close	Non-referential	Present_salient	sehen	noncausal	Present	declarative	main	Unambiguous	No	No	P	No_Comparison	No_Comparison	No
German	FOLK_E_00026	Colleagues	FOLK_S_00048	also das kann ich mir dann schon vorstellen	well that.ACC.SG can.SG I.NOM.SG I.DAT.SG then indeed imagine	well, I can indeed imagine that in this case	PV1AV2	Final	ich	das	I.NOM.SG	that.ACC/NOM.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Mentioned_close	Mentioned_far	Present_salient	Inferable_salient	vorstellen	noncausal	Present	declarative	main	Unambiguous	Yes	No	P	Less_Accessible	Less_Accessible	No
German	FOLK_E_00080	Friends	FOLK_S_00467	also mich hat das ja sehr erinnert an 'ne Geschichte die ich in Kuba erlebt habe als wir da gelebt haben	so I.ACC.SG have-SG that.NOM.SG well very much remind on a.ACC story.ACC.SG that.ACC.SG I.NOM.SG in Cuba experience have-SG when we.NOM.SG there live have-PL	that reminded me of a story	PV1AV2	Final	das	mich	that.NOM/ACC.SG	I.ACC.SG	Ambiguous	P_only	3	1	inanimate	human	Determiner	Pronoun	1	1	1	1	Mentioned_far	Mentioned_far	Absent_familiar	Present_salient	erinnern	causal	Past	declarative	main	Unambiguous	No	No	P	Same_Accessibility	More_Accessible	No
German	FR_E_00186	NotClear_ConversationPartners	FR_S_00618	das haben sie veröffentlicht	that.ACC.SG have-PL they.NOM.PL publish	they published that	PV1AV2	Final	sie	das	they.NOM/ACC	that.ACC/NOM.SG	Ambiguous	Ambiguous	3	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Non-referential	Inferable_close	Non-referential	Absent_familiar	veröffentlichen	causal	Past	declarative	main	Unambiguous	No	No	P	No_Comparison	No_Comparison	No
German	FR_E_00187	Family	FR_S_00621	das will sie eben nicht tragen	that.ACC.SG want.SG she.NOM.SG just not wear	she just does not want to wear that	PV1AV2	Final	sie	das	she.NOM/ACC	that.ACC/NOM.SG	Ambiguous	Ambiguous	3	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Mentioned_close	Mentioned_close	Absent_familiar	Present_salient	tragen	noncausal	Present	declarative	main	Ambiguous	No	No	P	Same_Accessibility	More_Accessible	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00413	das würd' ich auch noch ausgeben dafür	that.ACC.SG would.SG I.NOM.SG also still spend for.that	I would also spend that for it	PV1AV2	Final	ich	das	I.NOM.SG	that.ACC/NOM.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Mentioned_far	Mentioned_close	Present_salient	Absent_familiar	ausgeben	causal	Present	declarative	main	Unambiguous	No	No	P	More_Accessible	Less_Accessible	No
German	FR_E_00186	NotClear_ConversationPartners	FR_S_00619	den Film könnt' ich auch nochmal sehen	this.ACC.SG movie.ACC.SG could.SG I.NOM.SG also once.again watch	I could watch this movie again	PV1AV2	Final	ich	den Film	I.NOM.SG	this.ACC.SG movie.ACC.SG	A_only	P_only	1	3	human	inanimate	Pronoun	NP	1	2	1	2	Mentioned_far	Mentioned_far	Present_salient	Absent_familiar	schauen	noncausal	Present	declarative	main	Unambiguous	No	No	P	Same_Accessibility	Less_Accessible	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00414	den Fotoapparat können Sie ersetzen	the.ACC.SG camera.ACC.SG can-PL you.NOM replace	you can replace the camera	PV1AV2	Final	Sie	den Fotoapparat	you.NOM/ACC	the.ACC.SG camera.ACC.SG	Ambiguous	P_only	2	3	human	inanimate	Pronoun	NP	1	6	1	2	Mentioned_close	Mentioned_close	Present_salient	Absent_familiar	ersetzen	causal	Present	declarative	main	Unambiguous	No	No	P	Same_Accessibility	Less_Accessible	No
German	FOLK_E_00027	Couple	FOLK_S_00186	den hab ich gar nicht leergetrunken	that.one.ACC.SG have-SG I.NOM.SG absolutely not empty.drink	I did not finish that	PV1AV2	Final	ich	den	I.NOM.SG	that.one.ACC.SG	A_only	P_only	1	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Mentioned_close	Mentioned_close	Present_salient	Present_salient	leertrinken	causal	Past	declarative	main	Unambiguous	No	No	P	Same_Accessibility	Same_Accessibility	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00412	den haben wir selbst genäht	this.one.ACC.SG have-PL we.NOM.PL ourselves sewed	we sewed this ourselves	PV1AV2	Final	wir	den	we.NOM.PL	this.one.ACC.SG	A_only	P_only	1	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Mentioned_far	Mentioned_far	Inferable_salient	Absent_unfamiliar	nähen	causal	Past	declarative	main	Unambiguous	No	No	P	Same_Accessibility	Less_Accessible	No
German	FR_E_00030	StudyColleagues	FR_S_00121	den würd ich auch aufheben	this.one.ACC.SG would.SG I.NOM.SG also abolish	I would abolish this one as well	PV1AV2	Final	ich	den	I.NOM.SG	this.one.ACC.SG	A_only	P_only	1	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Mentioned_far	Mentioned_far	Present_salient	Absent_familiar	aufheben	causal	Present	declarative	main	Unambiguous	No	No	P	Same_Accessibility	Less_Accessible	No
German	FOLK_E_00080	Friends	FOLK_S_00467	die Schauspieler hab' ich jetzt schon 'n paar mal geseh'n	those.ACC.PL actor.ACC.PL have.SG I.NOM.SG now already a.NOM few times see	I have already seen those actors a few times	PV1AV2	Final	ich	die Schauspieler	I.NOM.SG	those.ACC/NOM.PL actor-ACC/NOM.PL	A_only	Ambiguous	1	3	human	human	Pronoun	NP	1	4	1	2	Mentioned_far	New_familiar	Present_salient	Absent_familiar	sehen	noncausal	Past	declarative	main	Unambiguous	No	No	P	Less_Accessible	Less_Accessible	No
German	FR_E_00030	StudyColleagues	FR_S_00121	diese Krücke möcht' ich als sehr fragwürdig hinstellen	this-ACC.SG crutch.ACC.SG want.SG I.NOM as very questionable put	In my opinion this crutch is very questionable	PV1AV2	Final	ich	diese Krücke	I.NOM.SG	this-ACC/NOM.SG crutch.ACC/NOM.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	4	1	2	Mentioned_far	Mentioned_far	Present_salient	Present_salient	hinstellen	causal	Present	declarative	main	Unambiguous	No	No	P	Same_Accessibility	Same_Accessibility	No
German	FR_E_00025	StudyColleagues	FR_S_00088	dreizehn Semester müssen sie machen	thirteen.ACC semester.ACC.PL must-PL they.NOM.PL do	they have to study for thirteen semesters	PV1AV2	Final	sie	dreizehn Semester	they.NOM/ACC	thirteen semester.ACC/NOM-PL	Ambiguous	Ambiguous	3	3	human	inanimate	Pronoun	NP	1	5	1	2	Mentioned_close	Mentioned_close	Absent_familiar	Absent_familiar	machen	noncausal	Present	declarative	main	Ambiguous	No	No	P	Same_Accessibility	Same_Accessibility	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00412	und das kann ich schnell auftrennen	and that.ACC.SG can.SG I.NOM.SG quickly rip	and I can quickly rip that	PV1AV2	Final	ich	das	I.NOM.SG	that.ACC/NOM.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Mentioned_far	Mentioned_far	Present_salient	Absent_familiar	auftrennen	causal	Present	declarative	main	Unambiguous	No	No	P	Same_Accessibility	Less_Accessible	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00413	und die andere wird sie noch zunähen	and the.ACC.SG other-ACC.SG will-SG she.NOM.SG still sew.up	and she will also sew up the other one	PV1AV2	Final	sie	die andere	she.NOM/ACC	the.ACC/NOM.SG other.one-ACC/NOM.SG	Ambiguous	Ambiguous	3	3	human	inanimate	Pronoun	NP	1	4	1	2	Mentioned_close	Inferable_close	Absent_familiar	Absent_familiar	zunähen	causal	Future	declarative	main	Ambiguous	No	No	P	More_Accessible	Same_Accessibility	No
German	FR_E_00187	Family	FR_S_00621	unser'n Pfefferkuchen haben wir jedenfalls bezahlt	our-ACC.SG pepper.bread have-PL we.NOM.PL in.any.case pay	we paid our gingerbread anyway	PV1AV2	Final	wir	unser'n Pefferkuchen	we.NOM.PL	our-ACC.SG pepper.cake.ACC.SG	A_only	P_only	1	3	human	inanimate	Pronoun	NP	1	6	1	2	Mentioned_far	New_familiar	Inferable_salient	Absent_familiar	bezahlen	noncausal	Past	declarative	main	Unambiguous	No	No	P	Less_Accessible	Less_Accessible	No
German	FOLK_E_00020	Family	FOLK_S_00036	was hast du dir gekauft	what.ACC have-SG you.NOM.SG you.DAT.SG buy	What did you buy (for yourself)?	PV1AV2	Final	du	was	you.NOM.SG	what.ACC/NOM	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_close	Mentioned_close	Present_salient	Present_salient	kaufen	causal	Past	interrogative	main	Unambiguous	Yes	No	P	Same_Accessibility	Same_Accessibility	QW_RP
German	FOLK_E_00026	Colleagues	FOLK_S_00049	also Fechten find ich so verkehrt net	well fencing.ACC find I.NOM.SG so wrong not	well, I think fencing is not so bad	PVA	Middle	ich	Fechten	I.NOM.SG	fencing.ACC/NOM/DAT	A_only	Ambiguous	1	3	human	inanimate	Pronoun	BareNoun	1	2	1	1	Mentioned_far	Mentioned_far	Present_salient	Absent_familiar	finden	noncausal	Present	declarative	main	Unambiguous	No	No	P	Same_Accessibility	Less_Accessible	No
German	FOLK_E_00080	Friends	FOLK_S_00466	das fand ich 'n bisschen langweilig	that.ACC find.SG I.NOM.SG a bit boring	I found that a bit boring	PVA	Middle	ich	das	I.NOM.SG	that.ACC/NOM	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Mentioned_far	Mentioned_close	Present_salient	Absent_familiar	finden	noncausal	Past	declarative	main	Unambiguous	No	No	P	More_Accessible	Less_Accessible	No
German	FR_E_00025	StudyColleagues	FR_S_00102	den Doktortitel hat er schon	the.ACC.SG doctoral.degree.ACC.SG have-SG he.NOM.SG already	he already has a PhD	PVA	Middle	er	den Doktortitel	he.NOM.SG	the.ACC.SG doctoral.degree.ACC.SG	A_only	P_only	3	3	human	inanimate	Pronoun	NP	1	2	1	5	Mentioned_close	Mentioned_close	Absent_familiar	Absent_familiar	haben	noncausal	Present	declarative	main	Unambiguous	No	No	P	Same_Accessibility	Same_Accessibility	No
German	FOLK_E_00021	Friends	FOLK_S_00043	den will ich unbedingt	this.one.ACC.SG want.SG I.NOM.SG absolutely	I really want (to have) him	PVA	Middle	ich	den	I.NOM.SG	this.one.ACC.SG	A_only	P_only	1	3	human	human	Pronoun	Determiner	1	1	1	1	Mentioned_far	Mentioned_close	Present_salient	Inferable_salient	wollen	noncausal	Present	declarative	main	Unambiguous	No	No	P	More_Accessible	Less_Accessible	No
German	FOLK_E_00026	Colleagues	FOLK_S_00046	die Kombination bei ihm find' ich schon heftig	the.ACC.SG combination.ACC.SG for he.DAT.SG find.SG I.NOM.SG well severe	I think the combination is indeed problematic in his case	PVA	Middle	ich	die Kombination bei ihm	I.NOM.SG	the.ACC/NOM.SG combination.ACC/NOM.SG for he.DAT.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	8	1	4	New_familiar	Inferable_far	Present_salient	Absent_familiar	finden	noncausal	Present	declarative	main	Unambiguous	No	No	P	More_Accessible	Less_Accessible	No
German	FOLK_E_00080	Friends	FOLK_S_00467	die Programme kauf' ich mir gar nicht mehr	those.ACC.PL program-ACC.PL buy.SG I.NOM.SG I.DAT.SG absolutely not more	I do not buy those programmes anymore	PVA	Middle	ich	die Programme	I.NOM.SG	those.ACC/NOM.PL program-ACC/NOM.PL	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	4	1	2	Mentioned_close	Inferable_far	Present_salient	Present_salient	kaufen	causal	Present	declarative	main	Unambiguous	Yes	No	P	Less_Accessible	Same_Accessibility	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00412	monatlich so um achtzig Mark 'rum denk' ich	monthly so about eighty.ACC Mark.ACC approximately think I.NOM.SG	I think around eighty Mark per month	PVA	Middle	ich	monatlich so um achtzig Mark 'rum	I.NOM.SG	monthly so about eighty.ACC Mark.ACC approximately	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	10	1	7	Mentioned_close	New_familiar	Present_salient	Absent_familiar	denken	noncausal	Present	declarative	main	Unambiguous	No	No	P	Less_Accessible	Less_Accessible	No
German	FOLK_E_00080	Friends	FOLK_S_00467	n Rebentau hätt' ich gern	a.ACC NAME.ACC would.have.SG I.NOM.SG gladly	I would like to have a NAME	PVA	Middle	ich	n Rebentau	I.NOM.SG	a.ACC/NOM NAME.ACC/NOM	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	4	1	2	Mentioned_far	Mentioned_far	Present_salient	Present_salient	haben	noncausal	Present	declarative	main	Unambiguous	No	No	P	Same_Accessibility	Same_Accessibility	No
German	FOLK_E_00026	Colleagues	FOLK_S_00046	was erwarte ich von meinem Kind	what.ACC expect.SG I.NOM.SG from my.DAT.SG child.DAT.SG	what do I expect from my child?	PVA	Middle	ich	was	I.NOM.SG	what.ACC/NOM	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_close	Non-referential	Present_salient	Non-referential	erwarten	noncausal	Present	interrogative	main	Unambiguous	No	No	P	No_Comparison	No_Comparison	QW_RP
German	FR_E_00187	Family	FR_S_00621	was kochen wir da heute?	what.ACC cook-PL we.NOM.PL there today?	what do we cook today?	PVA	Middle	wir	was	we.NOM.PL	what.ACC/NOM	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_far	Non-referential	Present_salient	Non-referential	kochen	causal	Present	interrogative	main	Unambiguous	No	No	P	No_Comparison	No_Comparison	QW_RP
German	FR_E_00187	Family	FR_S_00621	wieviel' Brote nimmst du mit?	how.many bread.ACC-PL take-SG you.NOM.SG with	how many sandwiches do you take with you	PVA	Middle	du	wieviel' Brote	you.NOM.SG	how.may bread.ACC/NOM-PL	A_only	Ambiguous	2	3	human	inanimate	Pronoun	NP	1	4	1	2	Inferable_far	Inferable_far	Present_salient	Inferable_salient	mitnehmen	noncausal	Present	interrogative	main	Unambiguous	No	No	P	Same_Accessibility	Less_Accessible	No
German	FOLK_E_00026	Colleagues	FOLK_S_00046	können wir vielleicht mit der Mutter noch mal 'n kurzes Gespräch führen über Essgewohnheiten	can-PL we maybe with the.DAT mother.DAT another time a.ACC short-ACC.SG conversation.ACC conduct about eating.habit-ACC.PL	could we maybe briefly talk to the mother about eating habits once again?	V1AP1V2P2	Final	wir	n kurzes Gespräch über Essgewohnheiten	we.NOM.PL	a.ACC/NOM short-ACC/NOM.SG conversation.ACC/NOM.SG about eating.habit-ACC.PL	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	12	1	5	Inferable_far	Inferable_far	Present_salient	Absent_familiar	führen	noncausal	Present	interrogative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
German	FR_E_00187	Family	FR_S_00621	noch nicht einen einzigen Tag hat er mir mal den Gefallen getan nicht zu rauchen	still not one.ACC single.ACC.SG day.ACC.SG have-SG he.NOM.SG I.DAT.SG once the.ACC.SG favour.ACC.SG do not to smoke	he has not yet done me the favour to not smoke for just one single day	V1AP1V2P2	Final	er	den Gefallen nicht zu rauchen	he.NOM.SG	the.ACC.SG favour.ACC.SG not to smoke	A_only	P_only	3	3	human	inanimate	Pronoun	NP	1	8	1	5	Mentioned_close	New_familiar	Inferable_salient	Absent_familiar	tun	noncausal	Past	declarative	main	Unambiguous	Yes	Yes	A	More_Accessible	More_Accessible	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00414	wollen Sie 'n Zettel haben zum Aufschreiben	want-PL you.NOM.SG a.ACC piece.of.paper.ACC have to.the.DAT.SG write.down	do you want to have a sheet of paper for making notes?	V1APV	Final	Sie	n Zettel zum Aufschreiben	you.NOM/ACC	a.ACC/NOM piece.of.paper.ACC/NOM to.the.DAT.SG write.down	Ambiguous	Ambiguous	2	3	human	inanimate	Pronoun	NP	1	7	1	4	Mentioned_far	New_familiar	Present_salient	Present_nonsalient	wollen	noncausal	Present	interrogative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FR_E_00025	StudyColleagues	FR_S_00101	allerdings muss er da schon irgendwie Sonderleistung'n machen	however must.SG he.NOM.SG there already somehow extra.service.ACC-PL do	however, for that he even needs to provide extra services	V1APV2	Final	er	Sonderleistung'n	he.NOM.SG	extra.service.ACC/NOM-PL	A_only	Ambiguous	3	3	human	inanimate	Pronoun	BareNoun	1	4	1	1	Mentioned_close	New_familiar	Absent_familiar	Absent_familiar	machen	noncausal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
German	FR_E_00025	StudyColleagues	FR_S_00101	am Anfang werden die wohl sehr wenig Geld verdienen	at.the.DAT.SG beginning.DAT.SG will-PL these.ones.NOM.PL probably very little.ACC.SG money.ACC earn	at the beginning they will probably earn very little money	V1APV2	Final	die	sehr wenig Geld	these.ones.NOM/ACC.PL	very little.ACC/NOM.SG money.ACC/NOM	Ambiguous	Ambiguous	3	3	human	inanimate	Determiner	NP	1	4	1	3	Mentioned_far	Mentioned_far	Absent_familiar	Absent_familiar	verdienen	noncausal	Future	declarative	main	Unambiguous	No	No	A	Same_Accessibility	Same_Accessibility	No
German	FOLK_E_00346	Couple&Friend	FOLK_S_00996	am Feiertag Donnerstag Fronleichnam hab'n wir 'ne Fahrradtour gemacht	on.the.DAT.SG holiday Thursday feast.of.Corpus.Christi have-PL we.NOM.PL a.ACC bike.tour.ACC.SG do	at Corpus Christi we did a bicycle tour	V1APV2	Final	wir	ne Fahrradtour	we.NOM.PL	a.ACC/NOM bike.tour.ACC/NOM.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	4	1	2	Mentioned_far	New_familiar	Present_salient	Absent_familiar	machen	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FR_E_00187	Family	FR_S_00622	bei der Kälte kann ich auch nicht die Erkältung wegkriegen	at this.DAT.SG cold.DAT can.SG I.NOM.SG also not the.ACC cold.ACC get.rid.of	in these low temperatures I cannot get rid of the cold	V1APV2	Final	ich	die Erkältung	I.NOM.SG	the.ACC/NOM.SG cold.ACC/NOM	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	4	1	2	Mentioned_close	New_familiar	Present_salient	Present_nonsalient	wegkriegen	causal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00414	da hab' ich auch immer Angst gehabt	there have.SG I.NOM.SG also always fear.ACC.SG have	there I was also always afraid	V1APV2	Final	ich	Angst	I.NOM.SG	fear.ACC/NOM/DAT.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	BareNoun	1	1	1	1	Mentioned_far	New_familiar	Present_salient	Absent_familiar	haben	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FOLK_E_00346	Couple&Friend	FOLK_S_00996	da hab'n wir dann mal 'ne Pause gemacht	there have-SG we.NOM.PL then once a.ACC break.ACC.SG do	there we took a break	V1APV2	Final	wir	ne Pause	we.NOM.PL	a.ACC/NOM break.ACC/NOM.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	3	1	2	Mentioned_far	Inferable_close	Present_salient	Absent_familiar	machen	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FR_E_00215	Salesman&Customer	FR_S_00075	da kann man doch 'n Schwein mit aufziehen	there can.SG one.NOM well a.ACC pig.ACC.SG with raise	one could raise a pig with that	V1APV2	Final	man	n Schwein	one.NOM	a.ACC/NOM pig.ACC/NOM.SG	A_only	Ambiguous	3	3	human	other_animate	Pronoun	NP	1	2	1	2	Non-referential	New_familiar	Non-referential	Absent_familiar	aufziehen	causal	Present	declarative	main	Unambiguous	No	No	A	No_Comparison	No_Comparison	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00413	da kann man 'n Bett reinstellen	there can.SG one.NOM a.ACC bed.ACC.SG put.in	you can put a bed in there	V1APV2	Final	man	n Bett	one.NOM	a.ACC/NOM bed.ACC/NOM.SG	A_only	Ambiguous	3	3	human	inanimate	Pronoun	NP	1	2	1	2	Non-referential	New_familiar	Non-referential	Absent_familiar	reinstellen	causal	Present	declarative	main	Unambiguous	No	No	A	No_Comparison	No_Comparison	No
